claim_id,policy_start,incident_date,claim_amount,state,vehicle_type,incident_type,fact_of_loss,reported_by,policy_limit,insured_age,prior_claims_count,fraud_flag,severity_score,days_to_incident
F56PY489G,2020-08-30,2021-04-19,46679.36,DC,Sedan,Theft,V2 turned left and struck the side of V1,insured,89768,54,1,0,0.52,232
19TQGCHGR,2018-06-09,2018-12-04,35956.06,KY,SUV,Backing Collision,V2 turned left and struck the side of V1,claimant,45514,34,1,0,0.79,178
G2KTAAJHK,2021-09-27,2022-08-05,25827.93,AZ,Van,Side-impact,V2 was behind V1 when it began backing up,claimant,50643,38,1,0,0.51,312
O73R024SR,2020-01-28,2020-12-29,18572.8,PA,Van,Backing Collision,V2 entered wrong lane and collided with V1,insured,46432,18,2,0,0.4,336
RJIJQYJ72,2022-11-12,2023-01-31,19654.04,WA,Sedan,Rear-end Collision,V2 entered wrong lane and collided with V1,insured,28903,71,0,0,0.68,80
JI396FTFY,2020-07-18,2021-03-20,5700.0,NY,SUV,Side-impact,V2 was behind V1 when it began backing up,claimant,15000,59,5,0,0.38,245
ULUU08MNN,2018-07-24,2019-05-16,83770.36,MH,Van,Backing Collision,V1 was damaged by falling tree during storm,claimant,94124,19,2,1,0.89,296
TP5W7YU88,2021-01-09,2021-08-29,11312.44,MT,Sedan,Head-on Collision,Hailstorm caused significant roof and hood damage to V1,insured,26308,66,2,0,0.43,232
7A2Y3DPH1,2021-10-10,2022-06-08,39553.93,VT,Van,Theft,V2 was behind V1 when it began backing up,insured,96473,79,3,0,0.41,241
XOHDG402J,2020-10-06,2021-06-08,30139.56,GA,Truck,Head-on Collision,V2 rear-ended V1 while stopped at a red light,insured,51084,75,0,0,0.59,245
1NKL45NXM,2018-05-18,2018-11-22,69545.0,NE,Coupe,Weather Damage,V2 was behind V1 when it began backing up,insured,99350,63,0,0,0.7,188
ZAXRXK0C6,2021-06-19,2021-09-22,9253.78,CO,Coupe,Theft,V1 struck V2 while reversing from parking spot,claimant,27217,20,2,1,0.34,95
0UE1QIZ43,2018-04-06,2019-02-13,29410.0,AZ,Coupe,Side-impact,V1 was reported stolen from insured’s driveway,insured,29410,28,3,0,1.0,313
21LWCUYFL,2021-09-15,2022-06-30,23285.75,KY,Truck,Head-on Collision,V2 turned left and struck the side of V1,claimant,93143,27,4,0,0.25,288
JWI7N5MWC,2018-12-17,2019-01-16,47014.11,TX,SUV,Head-on Collision,V2 turned left and struck the side of V1,claimant,47489,18,1,0,0.99,30
SLVMAF0L0,2021-08-17,2022-04-22,4656.96,AK,Truck,Head-on Collision,V2 turned left and struck the side of V1,insured,22176,55,1,0,0.21,248
0XUPNDNLA,2021-06-22,2022-02-27,12148.8,OH,Van,Weather Damage,V2 crossed centerline and hit V1 head-on,insured,20248,54,3,0,0.6,250
6SEV4PVEN,2020-04-12,2020-07-31,90645.1,KY,SUV,Side-impact,V1 was damaged by falling tree during storm,insured,92495,77,0,0,0.98,110
K1BKS978B,2022-03-07,2022-03-12,35962.15,NV,Coupe,Head-on Collision,V2 failed to stop and struck V1 from behind,insured,97195,39,1,0,0.37,5
X5F30FJA2,2018-04-05,2018-04-10,16444.5,IA,Van,Rear-end Collision,V2 entered wrong lane and collided with V1,insured,17310,32,4,1,0.95,5
1IE4JV9KL,2022-08-20,2023-07-12,20581.32,MA,Truck,Weather Damage,V2 crossed centerline and hit V1 head-on,claimant,22371,58,4,1,0.92,326
F2NCO4KW0,2021-01-30,2021-02-04,44118.27,ND,Truck,Side-impact,V2 was behind V1 when it began backing up,claimant,47439,73,0,1,0.93,5
FV2074ZBH,2020-06-20,2021-03-13,9600.0,CO,Van,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,claimant,15000,73,2,0,0.64,266
DCFOI5NV1,2018-03-31,2019-03-31,10155.09,FL,Coupe,Weather Damage,V1 struck V2 while reversing from parking spot,claimant,92319,78,1,0,0.11,365
R097LW6S8,2021-06-13,2021-08-03,9445.73,NE,Coupe,Side-impact,V1 was damaged by falling tree during storm,claimant,19277,50,0,0,0.49,51
Q8NX4LN1U,2019-06-07,2019-06-12,39593.7,VT,Coupe,Backing Collision,V2 rear-ended V1 while stopped at a red light,insured,87986,28,0,0,0.45,5
MHWFU9T18,2020-01-12,2020-08-21,12423.45,MH,SUV,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,18005,77,4,0,0.69,222
XWBK9J07U,2021-03-15,2021-03-20,42430.86,IN,Sedan,Theft,V1 was reported stolen from insured’s driveway,claimant,92241,18,1,1,0.46,5
C4VHSN6BN,2020-05-13,2020-05-18,21224.0,ND,Van,Theft,V2 crossed centerline and hit V1 head-on,insured,42448,41,2,1,0.5,5
TYAL5OFKE,2020-03-22,2020-07-15,5259.39,MA,Van,Rear-end Collision,V2 entered wrong lane and collided with V1,claimant,27681,18,5,0,0.19,115
ERI5KN0JZ,2022-08-16,2022-12-20,87000.0,VT,SUV,Rear-end Collision,V1 was damaged by falling tree during storm,claimant,100000,51,1,0,0.87,126
YU3LNPC7K,2022-03-27,2023-01-03,9300.0,GA,SUV,Side-impact,V2 entered wrong lane and collided with V1,insured,15000,62,4,0,0.62,282
2I00J90NZ,2019-12-13,2020-04-05,21000.0,AS,Van,Rear-end Collision,V1 was damaged by falling tree during storm,insured,100000,80,4,0,0.21,114
DB39ESXFE,2020-03-09,2020-11-02,85000.0,AZ,Van,Rear-end Collision,V1 was missing after being parked overnight,claimant,100000,19,2,1,0.85,238
DBD8S76YK,2018-01-12,2019-01-12,57000.0,VT,Van,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,claimant,100000,38,5,0,0.57,365
XAXLW8BDT,2018-09-17,2018-09-22,10350.0,CO,Sedan,Head-on Collision,V2 rear-ended V1 while stopped at a red light,insured,15000,63,2,0,0.69,5
LFDF1EBZ7,2019-09-16,2020-01-25,5572.26,CO,SUV,Side-impact,V1 was damaged by falling tree during storm,claimant,16389,73,0,0,0.34,131
EU1U57JGD,2020-11-07,2021-02-26,13000.0,VI,Van,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,claimant,100000,27,2,0,0.13,111
5622AS894,2021-01-26,2021-10-28,60687.28,GA,Van,Head-on Collision,V1 was missing after being parked overnight,insured,89246,49,1,0,0.68,275
F7BA0N68E,2021-12-24,2022-02-23,8850.0,AK,Van,Rear-end Collision,V2 ran a stop sign and hit the side of V1,insured,15000,30,5,0,0.59,61
XTX5H0R8K,2021-11-21,2022-08-26,2104.36,AZ,SUV,Backing Collision,V2 failed to stop and struck V1 from behind,claimant,52609,24,5,0,0.04,278
KSVQFZYUC,2021-03-10,2021-06-08,9300.0,MA,Sedan,Side-impact,V2 crossed centerline and hit V1 head-on,claimant,15000,80,5,0,0.62,90
O10OXOOWG,2022-02-24,2022-10-11,41895.42,TX,SUV,Weather Damage,V2 was behind V1 when it began backing up,claimant,91077,27,4,1,0.46,229
PY0SE8SX1,2021-10-25,2022-08-25,12850.65,UT,Coupe,Weather Damage,V2 was behind V1 when it began backing up,insured,15865,42,1,0,0.81,304
NZFNWSLO5,2021-02-09,2021-03-29,9900.58,UT,Coupe,Side-impact,V2 turned left and struck the side of V1,claimant,21523,74,0,0,0.46,48
7PM2KSKGB,2018-07-26,2019-05-20,7809.6,PA,Sedan,Head-on Collision,V2 ran a stop sign and hit the side of V1,insured,97620,62,2,0,0.08,298
MJE9HH5GY,2021-07-01,2022-01-19,27000.0,AK,Sedan,Head-on Collision,V1 was missing after being parked overnight,insured,100000,37,3,0,0.27,202
1QX2BGQ7L,2021-03-05,2022-02-24,30601.34,VT,Sedan,Weather Damage,V2 turned left and struck the side of V1,claimant,98714,33,5,1,0.31,356
KG86D7GI9,2022-07-27,2022-08-19,45729.0,IN,Truck,Weather Damage,V2 turned left and struck the side of V1,claimant,45729,47,2,1,1.0,23
80TWB0VAJ,2022-04-03,2022-04-17,1070.94,AS,Truck,Head-on Collision,V2 rear-ended V1 while stopped at a red light,insured,53547,74,1,0,0.02,14
F74PYIXOG,2019-12-27,2020-12-17,14258.02,GA,Sedan,Theft,V1 was missing after being parked overnight,insured,29098,78,5,0,0.49,356
WSETYF95A,2018-10-22,2018-10-27,26556.0,CT,SUV,Theft,V2 rear-ended V1 while stopped at a red light,claimant,44260,43,5,1,0.6,5
ZDFD0GRVS,2021-06-29,2021-07-24,73809.82,OR,Sedan,Weather Damage,V2 failed to stop and struck V1 from behind,claimant,99743,54,0,0,0.74,25
NUOWCD75T,2018-10-28,2019-08-19,78675.15,AK,Truck,Weather Damage,V2 ran a stop sign and hit the side of V1,insured,92559,64,3,1,0.85,295
AGEB98HAI,2020-03-22,2020-10-22,8046.46,MH,Van,Head-on Collision,V1 was damaged by falling tree during storm,claimant,15182,56,3,0,0.53,214
N2ER2FCU2,2022-11-03,2023-09-12,7053.5,AS,Truck,Rear-end Collision,V2 was behind V1 when it began backing up,claimant,28214,72,2,0,0.25,313
WW2SGAAQE,2019-07-29,2019-08-03,69000.0,AS,Van,Theft,V2 rear-ended V1 while stopped at a red light,claimant,100000,76,0,1,0.69,5
YE3V7VCPA,2019-06-13,2019-06-18,4297.61,ND,SUV,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,claimant,22619,33,1,0,0.19,5
SHW3DNGV3,2021-04-04,2022-02-13,16577.6,AK,Sedan,Rear-end Collision,V2 was behind V1 when it began backing up,insured,25504,29,2,0,0.65,315
9DXE41FJ9,2019-02-21,2019-05-01,29000.0,NV,SUV,Weather Damage,V1 was reported stolen from insured’s driveway,insured,100000,61,3,0,0.29,69
VICM3G94E,2018-01-13,2018-01-18,12395.46,SD,Truck,Theft,V2 rear-ended V1 while stopped at a red light,claimant,29513,80,2,1,0.42,5
VNVMMKVC7,2018-12-12,2018-12-17,10800.0,CT,SUV,Rear-end Collision,V1 was missing after being parked overnight,insured,15000,80,0,0,0.72,5
T8T6RIEZG,2021-11-13,2022-02-09,5131.14,OR,Truck,Rear-end Collision,V1 was damaged by falling tree during storm,insured,24434,28,0,0,0.21,88
I6JXZQU8B,2018-12-12,2019-03-01,285.93,MH,Van,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,claimant,28593,37,2,0,0.01,79
JZY8KYW2P,2018-01-27,2018-10-13,6607.46,SD,Van,Head-on Collision,V1 was damaged by falling tree during storm,insured,17858,45,1,0,0.37,259
0ZR514JLH,2018-11-25,2019-09-24,16343.12,NE,Coupe,Theft,V2 failed to stop and struck V1 from behind,insured,26792,80,0,0,0.61,303
CW8R69D34,2019-11-06,2020-09-02,23000.0,WV,Coupe,Rear-end Collision,V2 ran a stop sign and hit the side of V1,insured,100000,18,5,0,0.23,301
1QSX30TQ8,2021-10-11,2021-10-16,13225.8,MA,Van,Rear-end Collision,V2 failed to stop and struck V1 from behind,insured,18894,69,3,0,0.7,5
1MBWCGH5S,2022-03-20,2022-04-11,8093.16,CT,Coupe,Weather Damage,V2 rear-ended V1 while stopped at a red light,claimant,22481,39,4,1,0.36,22
0IPLWRTHF,2022-10-04,2022-11-22,15000.0,VT,SUV,Theft,V1 was missing after being parked overnight,claimant,15000,68,5,1,1.0,49
HLACMMF62,2021-01-26,2021-01-31,849.42,ID,Coupe,Side-impact,V2 rear-ended V1 while stopped at a red light,claimant,42471,58,5,1,0.02,5
547MZXCBZ,2021-12-29,2022-01-27,42000.0,IN,SUV,Head-on Collision,V2 rear-ended V1 while stopped at a red light,claimant,100000,18,3,0,0.42,29
T9BR2RESD,2019-07-13,2019-08-22,208.18,UT,Sedan,Rear-end Collision,V1 was reported stolen from insured’s driveway,claimant,20818,40,1,0,0.01,40
0UUSASUB7,2019-04-23,2019-06-04,5231.08,GA,Sedan,Theft,V1 was reported stolen from insured’s driveway,insured,27532,80,0,0,0.19,42
HTWD0H6IA,2022-11-01,2023-03-21,770.07,AS,Coupe,Theft,V1 was reported stolen from insured’s driveway,insured,25669,28,1,0,0.03,140
OGRUOCGUA,2018-08-15,2019-06-13,31000.0,MA,Sedan,Head-on Collision,V1 was reported stolen from insured’s driveway,insured,100000,72,3,0,0.31,302
E0CQIKK3V,2022-05-13,2023-02-20,96714.0,KY,SUV,Rear-end Collision,V2 crossed centerline and hit V1 head-on,insured,96714,61,1,0,1.0,283
VWEFC1P0W,2022-02-03,2022-02-08,27154.26,AK,SUV,Theft,V1 was missing after being parked overnight,insured,43102,46,1,0,0.63,5
0S3J4ARUC,2019-01-05,2019-01-12,7119.84,PA,Van,Weather Damage,V1 struck V2 while reversing from parking spot,insured,18256,26,0,0,0.39,7
VJGLYXCRH,2018-06-22,2018-08-23,65443.62,KY,Coupe,Weather Damage,V2 failed to stop and struck V1 from behind,insured,99157,72,3,0,0.66,62
Y924UUTBL,2020-09-23,2020-09-28,62970.6,SD,Van,Weather Damage,V2 rear-ended V1 while stopped at a red light,claimant,89958,70,1,1,0.7,5
BK6HD6WPB,2022-08-17,2023-03-29,20012.67,WA,SUV,Rear-end Collision,V1 was reported stolen from insured’s driveway,claimant,21519,49,2,1,0.93,224
MDYCL8H18,2018-07-02,2018-10-17,7962.01,OH,Truck,Head-on Collision,Hailstorm caused significant roof and hood damage to V1,claimant,16249,57,1,0,0.49,107
YGINH1MTV,2021-02-09,2021-05-11,14993.1,PA,Sedan,Rear-end Collision,V1 was missing after being parked overnight,insured,18510,33,3,0,0.81,91
ETN3GUJS4,2019-04-26,2019-12-19,43872.75,AK,SUV,Side-impact,Hailstorm caused significant roof and hood damage to V1,insured,51615,30,4,0,0.85,237
OSKOXTJPI,2018-03-26,2018-05-05,3274.5,MH,Truck,Weather Damage,Hailstorm caused significant roof and hood damage to V1,claimant,21830,50,4,1,0.15,40
WTUXDP887,2018-09-27,2019-07-04,13800.0,FL,Sedan,Head-on Collision,V1 was damaged by falling tree during storm,claimant,15000,36,5,1,0.92,280
FGESC34AE,2019-06-05,2019-09-29,3515.85,AS,Van,Head-on Collision,V2 failed to stop and struck V1 from behind,insured,23439,52,1,0,0.15,116
T38F16EK7,2019-08-10,2020-06-03,66024.32,OH,SUV,Head-on Collision,V2 entered wrong lane and collided with V1,insured,92992,76,1,0,0.71,298
9HB82CM04,2021-04-23,2022-03-10,17999.27,MA,Van,Rear-end Collision,V2 failed to stop and struck V1 from behind,claimant,94733,64,1,0,0.19,321
J35FPZQW7,2019-09-28,2020-07-09,8790.48,PA,Truck,Rear-end Collision,V1 was missing after being parked overnight,insured,24418,18,1,0,0.36,285
ESJ7A8FTE,2022-09-30,2022-11-23,42207.99,UT,Sedan,Head-on Collision,V1 was reported stolen from insured’s driveway,insured,50853,80,0,0,0.83,54
GAVJBS6E9,2020-04-04,2021-01-17,68000.0,IN,Sedan,Rear-end Collision,V2 was behind V1 when it began backing up,claimant,100000,59,0,0,0.68,288
QYRKO0Z8H,2019-02-18,2019-12-11,14000.0,NV,SUV,Rear-end Collision,V1 struck V2 while reversing from parking spot,claimant,100000,25,2,0,0.14,296
M3DGQC5YA,2021-03-18,2021-11-10,11063.52,ND,SUV,Weather Damage,V1 struck V2 while reversing from parking spot,insured,15366,18,3,0,0.72,237
LD710Q6FC,2021-01-27,2021-10-31,4950.0,AK,Sedan,Side-impact,V1 was missing after being parked overnight,claimant,15000,68,0,0,0.33,277
E11V7K3D5,2019-07-12,2019-11-11,62000.0,KY,Van,Backing Collision,V2 entered wrong lane and collided with V1,insured,100000,45,0,0,0.62,122
OTW4GRX40,2021-02-20,2021-11-13,20844.0,KY,Van,Weather Damage,V2 ran a stop sign and hit the side of V1,claimant,86850,55,0,0,0.24,266
49RRJW2JY,2020-06-17,2020-07-02,15000.0,AZ,Coupe,Theft,V1 was missing after being parked overnight,claimant,15000,24,0,1,1.0,15
564CL1GPY,2018-02-25,2018-11-27,2100.0,UT,Truck,Side-impact,V1 was damaged by falling tree during storm,claimant,15000,30,3,0,0.14,275
R93DZOJD5,2018-02-13,2018-09-21,198.04,AK,Truck,Weather Damage,V2 failed to stop and struck V1 from behind,insured,19804,74,3,0,0.01,220
F0GFUPIKR,2022-05-25,2022-08-15,253.79,MT,SUV,Weather Damage,V2 turned left and struck the side of V1,insured,25379,53,5,0,0.01,82
5XRU949P9,2018-10-13,2018-12-02,4376.1,MA,Sedan,Backing Collision,V2 failed to stop and struck V1 from behind,insured,29174,33,1,0,0.15,50
Q00A87L0N,2018-07-20,2018-07-29,9316.37,DE,Coupe,Theft,V2 was behind V1 when it began backing up,insured,19013,52,3,0,0.49,9
9NWEJF7IE,2018-05-31,2018-12-28,8550.0,OR,Sedan,Theft,V2 was behind V1 when it began backing up,claimant,15000,37,1,0,0.57,211
TCPS99ILI,2022-04-24,2023-03-08,22806.8,IL,Coupe,Rear-end Collision,V2 ran a stop sign and hit the side of V1,insured,49580,18,4,0,0.46,318
JGE6FU7RV,2018-10-19,2019-07-01,17000.0,ND,SUV,Weather Damage,V2 failed to stop and struck V1 from behind,claimant,100000,68,0,0,0.17,255
6HL7W9BUZ,2020-12-30,2021-03-04,14693.4,AK,SUV,Backing Collision,V2 turned left and struck the side of V1,claimant,24489,73,4,0,0.6,64
I1KMNSVKI,2018-12-03,2018-12-08,30100.69,AK,Van,Head-on Collision,V2 rear-ended V1 while stopped at a red light,insured,97099,29,2,0,0.31,5
0B5DJAKCQ,2022-11-20,2023-11-20,11753.63,VT,Coupe,Side-impact,V1 was missing after being parked overnight,insured,23987,61,0,0,0.49,365
ADC13VU0B,2018-10-18,2019-06-15,11811.28,MA,Sedan,Theft,V2 was behind V1 when it began backing up,claimant,22714,49,5,1,0.52,240
I7N7PA3U5,2021-09-24,2021-12-30,36016.91,VT,SUV,Theft,V2 rear-ended V1 while stopped at a red light,insured,97343,67,1,0,0.37,97
IKZN44UJN,2018-09-13,2019-08-26,1830.52,IA,SUV,Theft,V2 crossed centerline and hit V1 head-on,claimant,91526,55,2,1,0.02,347
E9LRFTLZL,2021-04-03,2022-01-10,31645.12,IL,Coupe,Weather Damage,V1 struck V2 while reversing from parking spot,claimant,98891,30,0,0,0.32,282
KKVS9VYH0,2018-09-29,2019-06-19,33445.06,WA,SUV,Weather Damage,V2 was behind V1 when it began backing up,claimant,49918,78,4,1,0.67,263
75KOC463N,2020-03-27,2020-07-04,5649.82,AK,Van,Theft,V1 was damaged by falling tree during storm,claimant,51362,46,0,0,0.11,99
FZOD7EKE5,2020-07-12,2021-03-10,69000.0,ND,SUV,Weather Damage,V1 was missing after being parked overnight,claimant,100000,31,2,1,0.69,241
AFOZ899WC,2022-08-28,2022-09-02,41457.6,VT,SUV,Rear-end Collision,V2 failed to stop and struck V1 from behind,insured,92128,33,0,0,0.45,5
1Q9APIKSD,2019-05-16,2019-10-26,83806.8,KY,Coupe,Side-impact,V2 ran a stop sign and hit the side of V1,claimant,95235,49,1,0,0.88,163
X52DE05DL,2019-09-02,2019-09-26,9160.02,SC,Coupe,Head-on Collision,V2 turned left and struck the side of V1,insured,16963,51,3,0,0.54,24
TO6SIY6A9,2020-04-26,2020-05-01,57772.8,UT,Van,Backing Collision,V1 was reported stolen from insured’s driveway,claimant,97920,80,0,0,0.59,5
WSL4IRBO2,2019-07-19,2019-07-24,20816.49,NE,Van,Rear-end Collision,V2 was behind V1 when it began backing up,insured,29319,33,0,0,0.71,5
VFS30MEQ5,2019-07-04,2020-04-24,65262.12,WA,Truck,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,insured,98882,65,2,0,0.66,295
TQ7GJPVRZ,2021-08-19,2021-11-07,50622.27,ND,Truck,Side-impact,V2 turned left and struck the side of V1,claimant,88811,24,0,0,0.57,80
3RMME7D34,2021-06-14,2022-06-14,11700.0,GA,Van,Rear-end Collision,V2 entered wrong lane and collided with V1,claimant,15000,19,3,0,0.78,365
5OJVZU74N,2020-08-16,2020-09-07,19068.28,OR,Van,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,insured,24764,51,4,0,0.77,22
72YK938BZ,2019-07-21,2019-12-18,70000.0,AK,Sedan,Theft,V1 was missing after being parked overnight,claimant,100000,18,1,0,0.7,150
5N293JVJW,2022-10-22,2022-12-06,21051.14,UT,Coupe,Head-on Collision,V2 turned left and struck the side of V1,claimant,95687,23,0,0,0.22,45
Z1ZEAAWTQ,2022-10-15,2022-10-29,89340.48,KY,Coupe,Head-on Collision,Hailstorm caused significant roof and hood damage to V1,insured,93063,70,2,0,0.96,14
XNYMWLDRV,2020-04-06,2021-01-04,10334.1,FL,Sedan,Head-on Collision,V2 entered wrong lane and collided with V1,claimant,18130,63,3,0,0.57,273
53N8N84VC,2022-10-04,2023-05-29,42456.05,ND,Sedan,Side-impact,V2 failed to stop and struck V1 from behind,claimant,98735,74,0,0,0.43,237
T1ZGJ0Z1G,2019-10-14,2019-12-12,17957.1,SD,Sedan,Rear-end Collision,V2 ran a stop sign and hit the side of V1,claimant,42755,29,5,0,0.42,59
2LK9BMKWR,2019-10-18,2019-10-23,4500.0,NY,Truck,Theft,V1 was missing after being parked overnight,claimant,15000,60,3,1,0.3,5
RC8TR0OBQ,2018-12-16,2019-03-31,8884.92,OR,Sedan,Side-impact,V1 was missing after being parked overnight,claimant,16764,60,3,0,0.53,105
1V5M46RU4,2022-08-03,2022-09-14,12643.02,GA,SUV,Side-impact,V1 was missing after being parked overnight,claimant,97254,49,1,0,0.13,42
NYD5WF9BS,2019-06-22,2019-06-27,83005.85,IL,SUV,Head-on Collision,V2 turned left and struck the side of V1,claimant,93265,53,1,1,0.89,5
TY01P15BL,2020-08-13,2021-02-13,12777.67,WV,Truck,Rear-end Collision,V1 was reported stolen from insured’s driveway,insured,20947,80,5,0,0.61,184
3BSB9UXXR,2022-07-24,2023-06-25,2550.0,CO,Truck,Rear-end Collision,V2 was behind V1 when it began backing up,insured,15000,47,0,0,0.17,336
GAFZNTV65,2021-12-19,2021-12-24,12912.6,DE,Sedan,Head-on Collision,V2 was behind V1 when it began backing up,insured,21521,18,0,0,0.6,5
FAB82VXYO,2019-09-05,2020-05-11,28878.75,VI,Sedan,Rear-end Collision,V2 entered wrong lane and collided with V1,insured,56625,80,4,0,0.51,249
V03RK3MZG,2021-05-19,2022-01-26,6450.0,MT,SUV,Theft,V1 was reported stolen from insured’s driveway,insured,15000,31,0,0,0.43,252
H4A9ZJ1PV,2018-07-19,2018-10-24,19247.14,GA,Van,Rear-end Collision,V2 turned left and struck the side of V1,insured,21626,41,2,0,0.89,97
PYH75EZM5,2018-11-30,2018-12-24,47752.32,KY,Van,Weather Damage,V2 crossed centerline and hit V1 head-on,insured,93632,46,0,0,0.51,24
C2W7S3TZU,2022-05-22,2023-03-01,43718.58,IA,Van,Backing Collision,V2 turned left and struck the side of V1,claimant,49122,57,5,1,0.89,283
EJ2037VDG,2020-10-24,2021-05-27,40762.26,MH,Truck,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,insured,97053,26,0,0,0.42,215
5RKHBHMYK,2022-02-14,2022-02-19,72000.0,MH,Truck,Side-impact,V2 was behind V1 when it began backing up,claimant,100000,61,0,0,0.72,5
AX7GS7I05,2019-12-07,2020-04-07,63000.0,AK,Truck,Rear-end Collision,V1 was damaged by falling tree during storm,insured,100000,79,4,0,0.63,122
PK4BLR2UO,2019-02-05,2019-10-21,3600.0,AK,Van,Rear-end Collision,V2 failed to stop and struck V1 from behind,claimant,15000,58,5,0,0.24,258
IYY4BVRBE,2019-04-16,2020-03-06,9392.25,MA,Coupe,Side-impact,V2 turned left and struck the side of V1,claimant,44725,80,1,0,0.21,325
AS5XSTFY0,2019-12-29,2020-07-07,9000.0,OR,Coupe,Weather Damage,V2 turned left and struck the side of V1,claimant,15000,60,5,1,0.6,191
